Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
2826537	Россия	3057	0	0	1	0	0	1
238358351	Москва	3057	1	0	0	3	0	0
166540996	Киев	3057	0	1	0	0	1	0
85318803	NA	3056	0	0	1	0	0	1
213185899	Башкирия	3056	0	1	0	0	1	0
116479442	Москва	3055	0	1	0	0	1	0
174431357	NA	3055	0	0	1	0	0	1
169625614	Москва	3054	0	1	0	0	1	0
75223588	Башкирия	3054	0	1	0	0	1	0
131138306	Пензенская область	3054	0	1	0	0	2	0
216569768	Россия	3053	0	0	1	0	0	1
210361881	Харьковская область	3053	1	0	0	1	0	0
7719782	Крым	3052	0	1	0	0	1	0
193121330	NA	3052	0	0	1	0	0	1
153006333	Витебская область	3051	1	0	0	1	0	0
140698384	Брянская область	3051	1	0	0	1	0	0
46072520	NA	3051	0	0	1	0	0	1
151596145	NA	3050	0	0	1	0	0	1
224009045	Ханты-Мансийский АО	3049	0	1	0	0	1	0
226975378	Казахстан	3049	0	1	0	0	1	0
224380142	Украина	3049	0	1	0	0	1	0
227095403	NA	3048	0	0	1	0	0	1
17891635	Омская область	3048	0	1	0	0	1	0
13795921	Запорожская область	3047	0	1	0	0	1	0
24902620	Киев	3047	1	0	0	1	0	0
10332046	Россия	3046	0	0	1	0	0	1
13514874	Москва	3046	0	1	0	0	1	0
223119944	NA	3045	0	0	1	0	0	1
27993609	Киев	3044	1	0	0	1	0	0
30036403	NA	3043	0	0	1	0	0	1
201735763	Украина	3043	1	0	0	1	0	0
191546378	Гомельская область	3043	0	1	0	0	1	0
9322970	Россия	3043	0	0	1	0	0	1
170962643	NA	3042	0	0	1	0	0	1
167166222	NA	3040	0	0	1	0	0	2
5211942	Львовская область	3040	0	1	0	0	1	0
157620447	Кировоградская область	3040	0	1	0	0	1	0
135318	Оренбургская область	3040	1	0	0	1	0	0
180420092	Самарская область	3039	0	1	0	0	1	0
22351215	Харьковская область	3039	0	1	0	0	1	0
108624756	Россия	3039	0	0	1	0	0	1
162299848	Россия	3039	0	0	1	0	0	1
4839121	Удмуртия	3039	1	0	0	1	0	0
170129675	NA	3039	0	0	1	0	0	1
237538981	Тверская область	3038	0	1	0	0	1	0
89315650	Башкирия	3037	0	1	0	0	1	0
198091681	NA	3037	0	0	1	0	0	1
50367042	Тверская область	3037	0	1	0	0	1	0
157656193	NA	3036	0	0	1	0	0	1
250822286	NA	3036	0	0	1	0	0	1
162380068	Москва	3036	0	1	0	0	1	0
110719612	Удмуртия	3036	0	1	0	0	1	0
5520085	Свердловская область	3035	0	1	0	0	1	0
94491234	Мордовия	3035	0	1	0	0	1	0
207068862	Москва	3035	0	1	0	0	1	0
787833	Россия	3034	0	0	1	0	0	1
29246920	Россия	3034	0	0	1	0	0	18
8365191	Казахстан	3034	0	1	0	0	1	0
142535234	Россия	3034	0	0	1	0	0	1
70390755	Россия	3033	0	0	1	0	0	1
205169249	Украина	3033	0	1	0	0	2	0
15404822	Германия	3033	0	0	1	0	0	1
107006	Россия	3032	0	0	1	0	0	1
234289763	Казахстан	3032	0	1	0	0	1	0
205242281	Киев	3032	1	0	0	1	0	0
74831209	Ярославская область	3031	0	1	0	0	1	0
161687404	Москва	3031	0	1	0	0	2	0
219537557	Вологодская область	3031	0	1	0	0	1	0
172248535	Казахстан	3029	1	0	0	1	0	0
140716253	Астана	3029	0	0	1	0	0	1
135868547	Тюменская область	3029	1	0	0	1	0	0
245412470	NA	3028	0	0	1	0	0	1
1660727	Мурманская область	3028	0	1	0	0	1	0
228574994	Якутия	3028	0	1	0	0	1	0
33810063	Украина	3027	1	0	0	1	0	0
236513096	Еврейская АО	3027	1	0	0	1	0	0
237649828	Днепропетровская область	3027	1	0	0	1	0	0
142051636	Украина	3027	1	0	0	1	0	0
124535049	NA	3027	0	0	1	0	0	1
241153445	Казахстан	3026	0	1	0	0	1	0
151766642	Россия	3025	0	0	1	0	0	1
189338405	Россия	3025	0	0	1	0	0	2
138005740	NA	3024	0	0	1	0	0	1
146105162	Днепропетровская область	3024	0	1	0	0	3	0
163273597	Днепропетровская область	3024	0	1	0	0	1	0
216939927	Россия	3024	0	0	1	0	0	1
61349948	Оренбургская область	3023	0	1	0	0	1	0
160910471	Москва	3023	0	1	0	0	1	0
229105938	Украина	3023	0	1	0	0	1	0
91926283	Россия	3023	0	0	1	0	0	1
166088633	NA	3023	0	0	2	0	0	2
159691444	Вологодская область	3023	0	1	0	0	1	0
109738303	Башкирия	3023	0	1	0	0	1	0
506146	Великобритания	3022	0	0	1	0	0	1
90811338	Иркутская область	3022	1	0	0	1	0	0
7938604	Украина	3022	1	0	0	1	0	0
245769447	NA	3022	0	0	1	0	0	1
60361931	NA	3021	0	0	1	0	0	1
31447426	Карелия	3021	0	1	0	0	1	0
239027922	Россия	3020	0	0	1	0	0	1
220205570	Нижегородская область	3020	0	1	0	0	1	0
152048656	Красноярский край	3020	1	0	0	1	0	0
187647608	NA	3019	0	0	1	0	0	1
195242628	Калининградская область	3019	0	1	0	0	1	0
188918226	Белгородская область	3019	0	1	0	0	2	0
230376649	NA	3019	0	0	1	0	0	1
150257776	Могилевская область	3018	1	0	0	1	0	0
125154208	Россия	3018	0	0	1	0	0	1
127881019	Казахстан	3017	0	1	0	0	1	0
71052327	Москва	3017	0	1	0	0	2	0
5683587	Киев	3017	0	1	0	0	1	0
8489656	Пермский край	3016	1	0	0	1	0	0
107148635	Архангельская область	3016	0	1	0	0	2	0
121373039	Россия	3015	0	0	1	0	0	2
147405425	Россия	3015	0	0	1	0	0	1
1166539	Чувашия	3015	0	1	0	0	2	0
43340427	Россия	3015	0	0	1	0	0	1
110089224	Челябинская область	3014	0	1	0	0	1	0
12851287	Харьковская область	3014	0	1	0	0	1	0
173885641	Россия	3014	0	0	1	0	0	1
70946500	Харьковская область	3012	1	1	0	1	1	0
206937059	Москва	3012	0	1	0	0	1	0
251886135	Киев	3012	0	1	0	0	1	0
44621305	Россия	3012	0	0	1	0	0	2
138879213	Ростовская область	3011	0	1	0	0	1	0
169718539	Ярославская область	3011	0	1	0	0	2	0
13013546	Москва	3011	0	1	0	0	1	0
44069853	Россия	3011	0	0	1	0	0	1
147751803	Мурманская область	3011	0	1	0	0	1	0
79440726	Россия	3011	0	0	1	0	0	2
13578317	Удмуртия	3011	1	0	0	1	0	0
42286908	Россия	3010	0	0	1	0	0	1
164044493	Татарстан	3010	0	1	0	0	1	0
128842304	Россия	3010	0	0	1	0	0	1
120479155	NA	3010	0	0	1	0	0	1
12934306	NA	3009	0	0	1	0	0	1
250206885	NA	3009	0	0	1	0	0	1
8005596	Казахстан	3008	1	0	0	1	0	0
241222828	Крым	3008	0	1	0	0	1	0
184285605	Россия	3008	0	0	1	0	0	3
126384029	Свердловская область	3008	0	1	0	0	1	0
234256261	Киев	3007	1	0	0	1	0	0
4782938	Кемеровская область	3007	0	1	0	0	2	0
7221325	Киев	3006	0	1	0	0	1	0
190451754	Башкирия	3005	0	1	0	0	1	0
166584470	Краснодарский край	3005	0	1	0	0	1	0
147698608	Москва	3005	0	1	0	0	1	0
137714996	Россия	3004	0	0	1	0	0	2
59729809	Хабаровский край	3004	0	1	0	0	2	0
7433814	NA	3004	0	0	1	0	0	1
220241867	NA	3003	0	0	1	0	0	1
20387093	Омская область	3003	0	1	0	0	3	0
53211444	Тверская область	3003	0	1	0	0	1	0
88221269	Смоленская область	3001	0	1	0	0	1	0
881260	Россия	3001	0	0	1	0	0	3
7698927	Ростовская область	3001	0	1	0	0	1	0
230241257	Башкирия	3001	0	1	0	0	1	0
245385389	Запорожская область	3000	0	1	0	0	1	0
153168007	Москва	3000	0	1	0	0	2	0
24389564	NA	2999	0	0	1	0	0	1
77928419	Краснодарский край	2999	0	1	0	0	1	0
162007448	Россия	2999	0	0	1	0	0	1
229039303	Тверская область	2998	0	1	0	0	1	0
173189302	Магаданская область	2997	0	1	0	0	1	0
147856136	Николаевская область	2997	1	0	0	1	0	0
3385327	Россия	2996	0	0	1	0	0	1
33151558	Львовская область	2996	0	1	0	0	1	0
133462020	Самарская область	2996	0	1	0	0	2	0
155331533	Россия	2995	0	0	1	0	0	1
93431652	Россия	2995	0	0	1	0	0	1
31165936	Сумская область	2995	0	1	0	0	1	0
6294464	Калининградская область	2994	1	0	0	1	0	0
244092835	Татарстан	2994	1	0	0	1	0	0
208220066	Россия	2993	0	0	1	0	0	2
97603262	Черновицкая область	2992	0	1	0	0	1	0
145602155	Одесская область	2992	0	1	0	0	2	0
183190414	Кировская область	2992	1	0	0	1	0	0
240525223	Башкирия	2992	0	1	0	0	1	0
246028687	Сумская область	2992	0	1	0	0	1	0
187949088	Самарская область	2992	0	1	0	0	1	0
94018328	Москва	2991	0	1	0	0	1	0
16797268	Россия	2991	0	0	1	0	0	1
159072951	NA	2990	0	0	1	0	0	1
240315087	NA	2990	0	0	1	0	0	1
14926262	NA	2990	0	0	1	0	0	1
53073888	Львовская область	2990	1	0	0	1	0	0
7883456	Одесская область	2990	1	0	0	1	0	0
239164862	Израиль	2989	0	0	1	0	0	1
17037424	Украина	2989	0	1	0	0	1	0
198840415	Закарпатская область	2989	0	1	0	0	1	0
31580960	NA	2989	0	0	1	0	0	2
632768	Россия	2988	0	0	1	0	0	2
154876275	Харьковская область	2988	1	0	0	1	0	0
208160276	Астана	2987	0	0	1	0	0	1
215351258	NA	2987	0	0	1	0	0	1
168481094	Россия	2987	0	0	1	0	0	1
14202401	Вологодская область	2986	0	1	0	0	1	0
25322815	Черниговская область	2985	1	0	0	1	0	0
169783118	Казахстан	2985	0	1	0	0	1	0
16670564	Крым	2985	1	0	0	1	0	0
18757822	Украина	2984	0	0	1	0	0	1
223575635	Донецкая область	2984	0	1	0	0	2	0
172990870	Россия	2984	0	0	1	0	0	1
137545619	Украина	2983	0	1	0	0	1	0
8724977	NA	2983	0	0	1	0	0	1
207109617	Самарская область	2982	0	1	0	0	1	0
72625985	Донецкая область	2982	0	1	0	0	1	0
185398742	Днепропетровская область	2980	0	1	0	0	1	0
231796826	Россия	2979	0	0	1	0	0	1
133586546	Смоленская область	2978	0	1	0	0	1	0
182255245	Самарская область	2978	0	1	0	0	1	0
249427784	Башкирия	2978	0	1	0	0	1	0
17741	Ростовская область	2978	0	1	0	0	1	0
96333	Самарская область	2977	0	1	0	0	2	0
13160214	Архангельская область	2977	1	0	0	1	0	0
212600208	Свердловская область	2976	0	1	0	0	1	0
939487	Россия	2973	0	0	1	0	0	3
20179507	Россия	2972	0	0	1	0	0	1
151248767	NA	2972	0	0	1	0	0	1
3813953	Россия	2971	0	0	1	0	0	1
5872447	NA	2971	0	0	1	0	0	1
89842039	Москва	2970	1	0	0	1	0	0
58815906	Украина	2970	1	0	0	1	0	0
6776101	Пермский край	2970	1	0	0	1	0	0
41075693	Украина	2970	0	1	0	0	1	0
201057408	NA	2970	0	0	1	0	0	1
35973290	Самарская область	2970	0	1	0	0	1	0
136295638	Николаевская область	2969	1	0	0	1	0	0
1448528	Москва	2969	0	1	0	0	1	0
222400436	Казахстан	2968	0	1	0	0	1	0
205099876	Московская область	2968	0	1	0	0	1	0
202113892	Днепропетровская область	2967	0	1	0	0	1	0
3388069	Москва	2967	1	0	0	1	0	0
200275088	Россия	2966	0	0	1	0	0	1
233059257	Украина	2966	0	1	0	0	1	0
212517282	Казахстан	2966	1	0	0	1	0	0
18806196	Россия	2965	0	0	1	0	0	1
54632388	Свердловская область	2965	0	1	0	0	1	0
230023487	Донецкая область	2964	0	1	0	0	9	0
160529214	Оренбургская область	2964	0	1	0	0	2	0
164812927	Россия	2964	0	0	1	0	0	1
230369569	NA	2963	0	0	1	0	0	1
1165876	Омская область	2963	1	0	0	1	0	0
209039884	Россия	2963	0	0	1	0	0	1
238140888	Белгородская область	2963	0	1	0	0	1	0
4918027	Одесская область	2962	1	0	0	1	0	0
31295672	Россия	2962	0	0	1	0	0	1
244275944	Россия	2962	0	0	1	0	0	1
166037038	Украина	2962	1	0	0	1	0	0
188091540	Башкирия	2962	0	1	0	0	3	0
20339535	Татарстан	2960	1	0	0	1	0	0
8643344	Ставропольский край	2960	0	1	0	0	4	0
176855320	Россия	2959	0	0	1	0	0	1
150414383	Россия	2959	0	0	1	0	0	1
180304964	Россия	2959	0	0	1	0	0	1
208433561	NA	2959	0	0	1	0	0	1
85335147	Минская область	2958	0	1	0	0	1	0
175672759	Забайкальский край	2958	0	1	0	0	1	0
159235607	Россия	2958	0	0	1	0	0	1
190800657	Ханты-Мансийский АО	2958	0	1	0	0	1	0
39662648	Киев	2958	0	1	0	0	1	0
12508654	Астраханская область	2957	0	1	0	0	2	0
523976	Россия	2956	0	0	1	0	0	1
34609825	Москва	2956	0	1	0	0	1	0
66580164	Крым	2955	0	1	0	0	1	0
8096052	Донецкая область	2954	1	0	0	1	0	0
186652202	Россия	2954	0	0	1	0	0	1
193885323	NA	2954	0	0	1	0	0	1
18114051	Житомирская область	2954	1	0	0	1	0	0
168197064	Челябинская область	2954	0	1	0	0	1	0
808171	Тверская область	2954	0	1	0	0	1	0
208304596	Украина	2953	0	1	0	0	1	0
234817138	Узбекистан	2952	0	1	0	0	1	0
103529468	Татарстан	2952	0	1	0	0	1	0
226944895	NA	2952	0	0	1	0	0	1
151208839	NA	2952	0	0	1	0	0	2
200263376	NA	2951	0	0	1	0	0	1
149208828	Россия	2951	0	0	1	0	0	1
7124174	Киев	2951	1	0	0	1	0	0
6477926	Днепропетровская область	2951	1	0	0	1	0	0
77281451	Новосибирская область	2951	0	1	0	0	1	0
90089574	NA	2951	0	0	1	0	0	1
32647	Италия	2950	0	0	1	0	0	1
160715779	NA	2950	0	0	1	0	0	1
4648695	Россия	2950	0	0	1	0	0	1
27318019	NA	2949	0	0	1	0	0	1
184599478	Самарская область	2949	0	1	0	0	1	0
156397171	Самарская область	2947	0	1	0	0	1	0
229256168	Киев	2947	1	0	0	3	0	0
243145845	Донецкая область	2947	0	1	0	0	1	0
27288394	NA	2947	0	0	1	0	0	1
7810757	Минск	2946	0	0	1	0	0	1
154830205	Киев	2946	1	0	0	1	0	0
231083387	Россия	2946	0	0	1	0	0	2
29567458	Россия	2946	0	0	1	0	0	1
210833939	Москва	2946	0	1	0	0	1	0
162078663	NA	2945	0	0	1	0	0	1
206696709	США	2945	0	0	1	0	0	1
8990183	NA	2944	0	0	1	0	0	2
204432293	Казахстан	2944	0	1	0	0	1	0
111199386	Архангельская область	2943	0	1	0	0	1	0
159576417	NA	2943	0	0	1	0	0	2
208007783	Россия	2942	0	0	1	0	0	1
136179643	Россия	2942	0	0	1	0	0	1
208824819	NA	2942	0	0	1	0	0	1
228918844	NA	2940	0	0	1	0	0	1
60954865	Забайкальский край	2940	0	1	0	0	1	0
172582375	Украина	2940	0	1	0	0	2	0
233483029	Камчатский край	2939	0	1	0	0	1	0
112164795	Челябинская область	2939	0	1	0	0	1	0
4810008	Россия	2938	0	0	1	0	0	1
207856510	NA	2938	0	0	1	0	0	1
190828521	Россия	2938	0	0	1	0	0	1
137347543	Киев	2937	0	1	0	0	1	0
7809914	Россия	2937	0	0	1	0	0	1
45095084	Донецкая область	2937	0	1	0	0	1	0
154760808	NA	2936	0	0	1	0	0	1
229226542	Россия	2936	0	0	1	0	0	1
215436403	Приморский край	2936	0	1	0	0	2	0
168716593	Москва	2935	0	1	0	0	1	0
135039159	Харьковская область	2935	0	1	0	0	1	0
216142074	NA	2935	0	0	1	0	0	1
58943477	Украина	2934	1	0	0	1	0	0
11730670	Кемеровская область	2934	0	1	0	0	1	0
246716685	Казахстан	2934	0	1	0	0	1	0
115916068	Россия	2934	0	0	1	0	0	1
159773380	Челябинская область	2934	0	1	0	0	1	0
149568819	Москва	2934	0	1	0	0	1	0
37490871	Московская область	2933	0	1	0	0	1	0
132406212	Архангельская область	2932	0	1	0	0	1	0
6000957	Ставропольский край	2931	0	1	0	0	1	0
11502095	NA	2931	0	0	1	0	0	1
108781433	Москва	2930	0	1	0	0	1	0
40206	Татарстан	2930	0	1	0	0	1	0
97447601	NA	2930	0	0	1	0	0	4
148523801	NA	2930	0	0	1	0	0	1
218478796	Минск	2929	0	0	1	0	0	1
213114181	NA	2929	0	0	1	0	0	1
156939331	Тамбовская область	2929	0	1	0	0	1	0
174359613	Оренбургская область	2929	0	1	0	0	1	0
172491794	Россия	2928	0	0	1	0	0	1
88162442	Донецкая область	2928	0	1	0	0	1	0
249042867	Тюменская область	2928	0	1	0	0	1	0
119662867	Пензенская область	2928	0	1	0	0	1	0
195450583	Россия	2927	0	0	1	0	0	1
21569701	Полтавская область	2925	0	1	0	0	2	0
223424141	Кировская область	2925	0	1	0	0	1	0
161881285	Астана	2924	0	0	1	0	0	1
177456650	Алтайский край	2924	0	1	0	0	2	0
19891728	Волынская область	2923	1	0	0	1	0	0
23110	Россия	2923	0	0	1	0	0	1
181332203	Хабаровский край	2923	0	1	0	0	1	0
5598681	Кировоградская область	2923	1	0	0	1	0	0
197817205	NA	2922	0	0	1	0	0	1
193106019	Башкирия	2922	0	1	0	0	1	0
195127208	Рязанская область	2922	0	1	0	0	1	0
95565826	NA	2922	0	0	1	0	0	1
20553175	Москва	2921	1	0	0	2	0	0
143106098	NA	2921	0	0	1	0	0	1
84089237	Пермский край	2920	0	1	0	0	1	0
101042538	Москва	2920	0	1	0	0	1	0
39435260	Россия	2919	0	0	1	0	0	1
178893386	Казахстан	2919	1	0	0	1	0	0
484265	Казахстан	2919	0	2	0	0	2	0
242043124	Приморский край	2919	0	1	0	0	1	0
8954469	Россия	2918	0	0	1	0	0	1
243952513	NA	2918	0	0	1	0	0	1
33635996	Россия	2918	0	0	1	0	0	1
213509572	Киев	2918	0	1	0	0	1	0
112940999	Россия	2918	0	0	1	0	0	1
117140311	NA	2917	0	0	1	0	0	1
190413938	Курганская оласть	2917	0	0	1	0	0	1
170029628	Астраханская область	2916	0	1	0	0	4	0
136455297	Украина	2916	0	1	0	0	1	0
197174710	NA	2916	0	0	1	0	0	1
205851962	США	2915	0	0	1	0	0	1
150174474	Россия	2915	0	0	1	0	0	1
236683390	Киев	2915	0	1	0	0	1	0
14283379	Днепропетровская область	2914	1	0	0	1	0	0
197312572	Владимирская область	2914	0	1	0	0	2	0
243669529	Тульская область	2914	0	1	0	0	1	0
192337464	NA	2913	0	0	1	0	0	1
245084152	Краснодарский край	2913	0	1	0	0	1	0
214861085	Краснодарский край	2913	0	1	0	0	1	0
33199297	Курганская оласть	2913	0	0	1	0	0	1
230033184	NA	2913	0	0	1	0	0	1
