Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
178378638	Россия	4247	0	0	1	0	0	8
223403851	Татарстан	4247	0	1	0	0	1	0
223985494	NA	4246	0	0	1	0	0	1
245574641	Киев	4246	0	1	0	0	1	0
246051896	Германия	4244	0	0	1	0	0	1
197681824	NA	4243	0	0	1	0	0	1
193337890	Россия	4243	0	0	1	0	0	1
227008095	Россия	4243	0	0	1	0	0	1
229708918	Россия	4243	0	0	1	0	0	2
8663181	Киев	4242	1	0	0	1	0	0
151865327	Украина	4242	0	0	1	0	0	1
176592560	NA	4241	0	0	1	0	0	1
5967015	Харьковская область	4241	1	0	0	1	0	0
112785992	Украина	4241	0	1	0	0	1	0
236588468	Удмуртия	4240	0	1	0	0	1	0
46747639	Россия	4240	0	0	1	0	0	1
29568101	Россия	4239	0	0	1	0	0	1
3341353	Россия	4239	0	0	1	0	0	1
176402424	Киев	4238	0	1	0	0	1	0
9437485	Новосибирская область	4238	0	1	0	0	1	0
235187981	NA	4237	0	0	1	0	0	2
212244648	Украина	4237	1	0	0	1	0	0
228570541	Россия	4236	0	0	1	0	0	1
6031452	NA	4235	0	0	1	0	0	1
91788436	Украина	4235	0	1	0	0	1	0
152589785	Тульская область	4234	0	1	0	0	1	0
54911666	Башкирия	4234	0	1	0	0	1	0
218728665	Башкирия	4234	1	0	0	1	0	0
42672535	Минск	4234	0	0	1	0	0	1
387303	Россия	4233	0	0	1	0	0	1
227464752	Россия	4230	0	0	1	0	0	1
200811473	Казахстан	4229	0	1	0	0	1	0
213374430	Россия	4228	0	0	1	0	0	1
219677989	Москва	4228	0	1	0	0	1	0
141440411	Днепропетровская область	4227	1	0	0	1	0	0
234487166	Красноярский край	4227	0	1	0	0	1	0
203422220	Ростовская область	4227	0	1	0	0	7	0
6304007	Карагандинская область	4225	0	1	0	0	1	0
206272325	Херсонская область	4225	0	1	0	0	1	0
158297297	Москва	4224	0	1	0	0	1	0
168948592	Россия	4223	0	0	1	0	0	1
132058079	NA	4223	0	0	1	0	0	1
47110213	Украина	4223	0	1	0	0	1	0
3186088	Ханты-Мансийский АО	4222	0	1	0	0	1	0
154304547	Казахстан	4222	1	0	0	2	0	0
223992552	NA	4221	0	0	1	0	0	2
141664561	NA	4220	0	0	1	0	0	1
46416883	Москва	4220	0	1	0	0	1	0
160761900	Удмуртия	4219	0	1	0	0	1	0
14542945	Пермский край	4218	0	1	0	0	1	0
109584417	Гомельская область	4217	0	1	0	0	2	0
189090974	Волгоградская область	4217	0	1	0	0	2	0
247463225	NA	4216	0	0	1	0	0	1
198187237	Чувашия	4215	1	0	0	1	0	0
181411609	Гомельская область	4215	1	0	0	1	0	0
153787011	Украина	4215	0	1	0	0	1	0
183168577	NA	4215	0	0	1	0	0	1
561050	Россия	4215	0	0	1	0	0	1
248793901	Свердловская область	4214	0	1	0	0	1	0
187266916	NA	4213	0	0	1	0	0	1
148885775	Москва	4213	0	1	0	0	1	0
112585118	Украина	4212	0	1	0	0	1	0
125179212	Киев	4210	0	1	0	0	1	0
3630730	Кемеровская область	4209	0	1	0	0	1	0
173046134	Донецкая область	4208	0	1	0	0	1	0
238162395	Башкирия	4208	0	1	0	0	1	0
33271206	Россия	4208	0	0	1	0	0	1
205642923	Россия	4208	0	0	1	0	0	1
248703141	NA	4207	0	0	1	0	0	1
35083307	Москва	4206	0	1	0	0	1	0
59424215	Крым	4203	1	0	0	1	0	0
191092224	Россия	4203	0	0	1	0	0	2
230208151	Москва	4201	0	1	0	0	1	0
161623753	Донецкая область	4199	1	0	0	1	0	0
164295297	Краснодарский край	4199	1	0	0	1	0	0
136695046	NA	4198	0	0	1	0	0	1
174399321	Львовская область	4196	0	1	0	0	2	0
165399118	Россия	4196	0	0	1	0	0	2
61624910	Россия	4195	0	0	1	0	0	1
81237741	Донецкая область	4195	0	1	0	0	1	0
174087639	Россия	4194	0	0	1	0	0	1
52435312	Киев	4194	1	0	0	1	0	0
2293140	NA	4194	0	0	2	0	0	2
10758658	Москва	4192	1	0	0	1	0	0
247571656	Свердловская область	4191	0	1	0	0	1	0
165331452	Украина	4189	0	1	0	0	1	0
14369872	Украина	4188	0	1	0	0	1	0
192657437	NA	4186	0	0	1	0	0	1
54745958	Москва	4186	0	1	0	0	1	0
155370508	Германия	4185	0	0	1	0	0	2
183791977	Москва	4184	0	1	0	0	1	0
84888980	Харьковская область	4183	1	0	0	1	0	0
34640402	Киев	4182	1	0	0	1	0	0
8090020	NA	4182	0	0	1	0	0	1
94575760	Россия	4181	0	0	1	0	0	1
239716990	NA	4181	0	0	1	0	0	1
246892879	Россия	4181	0	0	1	0	0	1
15033035	Москва	4181	0	1	0	0	1	0
86056782	Ульяновская область	4180	0	1	0	0	20	0
25341324	Львовская область	4180	0	1	0	0	1	0
245746304	Донецкая область	4179	1	0	0	1	0	0
221207054	Россия	4179	0	0	1	0	0	1
95026523	Россия	4178	0	0	1	0	0	1
206647425	NA	4178	0	0	1	0	0	1
162117777	Бурятия	4177	1	0	0	2	0	0
1415532	Россия	4177	0	0	1	0	0	1
247817366	NA	4177	0	0	1	0	0	1
7033276	Николаевская область	4177	0	2	0	0	2	0
217774574	Кемеровская область	4177	0	1	0	0	2	0
145543828	Запорожская область	4177	1	0	0	1	0	0
134502283	Харьковская область	4176	0	1	0	0	1	0
626139	Россия	4174	0	0	1	0	0	1
34749812	Россия	4174	0	0	1	0	0	1
52806420	Кемеровская область	4174	0	1	0	0	1	0
2830702	Россия	4173	0	0	1	0	0	1
150440101	Луганская область	4173	0	1	0	0	1	0
199886482	Москва	4173	0	1	0	0	1	0
107029085	Хакасия	4171	1	0	0	1	0	0
4755435	Запорожская область	4170	1	0	0	1	0	0
19936381	Ярославская область	4169	0	1	0	0	3	0
139916749	NA	4167	0	0	1	0	0	1
80581283	NA	4167	0	0	1	0	0	1
419684	NA	4167	0	0	1	0	0	1
244765583	NA	4167	0	0	1	0	0	1
172190595	Сахалинская область	4166	0	1	0	0	1	0
2492166	Москва	4166	0	1	0	0	3	0
225644301	Башкирия	4166	0	1	0	0	1	0
221108509	NA	4166	0	0	1	0	0	2
2438736	Калининградская область	4164	0	1	0	0	1	0
55205116	Черниговская область	4164	1	0	0	1	0	0
33309676	Челябинская область	4163	1	0	0	1	0	0
208775337	Пермский край	4163	0	1	0	0	1	0
2202078	Краснодарский край	4162	0	1	0	0	1	0
13710	Алтайский край	4162	1	0	0	1	0	0
134273243	Россия	4160	0	0	1	0	0	1
225438432	NA	4160	0	0	1	0	0	1
20708809	Черниговская область	4159	1	0	0	1	0	0
154233850	Полтавская область	4158	0	1	0	0	2	0
33260999	NA	4157	0	0	1	0	0	1
97129615	Свердловская область	4156	0	1	0	0	3	0
117783088	Херсонская область	4155	0	1	0	0	1	0
192696627	Москва	4155	0	1	0	0	1	0
225640504	Донецкая область	4155	0	1	0	0	1	0
17918015	Киев	4155	0	1	0	0	1	0
49858752	Россия	4155	0	0	1	0	0	1
187533257	Казахстан	4154	0	1	0	0	1	0
250324557	NA	4154	0	0	1	0	0	1
44650975	Крым	4153	0	1	0	0	3	0
187313643	Челябинская область	4152	0	1	0	0	1	0
232233684	Архангельская область	4151	0	1	0	0	1	0
136083685	NA	4150	0	0	1	0	0	1
166794011	NA	4149	0	0	1	0	0	1
13521110	Московская область	4149	1	0	0	1	0	0
17560635	Украина	4147	0	1	0	0	1	0
170483201	Гродненская область	4146	1	0	0	2	0	0
145525148	Воронежская область	4145	0	1	0	0	1	0
118497324	Калининградская область	4145	0	1	0	0	1	0
42852856	Киев	4145	0	1	0	0	1	0
202010869	NA	4145	0	0	1	0	0	2
150917969	NA	4143	0	0	1	0	0	1
247362499	Омская область	4143	0	1	0	0	1	0
191055245	NA	4143	0	0	1	0	0	1
208225407	Московская область	4141	0	1	0	0	1	0
179304466	Россия	4140	0	0	1	0	0	1
201085354	Бурятия	4139	0	1	0	0	3	0
223223065	Украина	4139	0	1	0	0	1	0
212912319	NA	4139	0	0	1	0	0	1
249325791	Россия	4138	0	0	1	0	0	1
184205104	Украина	4138	0	1	0	0	1	0
242689236	Ростовская область	4137	0	1	0	0	2	0
141895255	Брестская область	4136	0	1	0	0	1	0
36806656	Омская область	4135	0	1	0	0	1	0
234329774	Киев	4134	0	1	0	0	1	0
37169709	Кемеровская область	4133	0	1	0	0	1	0
9858873	Москва	4132	0	1	0	0	1	0
3163909	NA	4132	0	0	1	0	0	1
3680572	Москва	4132	0	1	0	0	1	0
227651534	Московская область	4131	0	1	0	0	1	0
235651560	NA	4131	0	0	1	0	0	1
4522756	Россия	4130	0	0	1	0	0	1
246981325	Россия	4130	0	0	1	0	0	1
206017966	Киев	4129	0	1	0	0	1	0
9889581	Россия	4129	0	0	1	0	0	1
119447310	Харьковская область	4128	0	1	0	0	1	0
17062156	Харьковская область	4126	0	1	0	0	2	0
43742106	Москва	4126	0	1	0	0	1	0
211661962	Москва	4125	0	1	0	0	1	0
5350201	Украина	4123	0	1	0	0	1	0
143150031	Астраханская область	4122	0	1	0	0	1	0
225037012	Вологодская область	4121	0	1	0	0	1	0
179680494	Приморский край	4121	0	1	0	0	1	0
178994219	Россия	4121	0	0	1	0	0	1
11062397	Киев	4119	0	1	0	0	1	0
201586	Россия	4119	0	0	1	0	0	1
11349253	Харьковская область	4119	1	0	0	1	0	0
2989601	Псковская область	4119	1	0	0	1	0	0
57373	Свердловская область	4118	1	0	0	1	0	0
246675585	Минск	4117	0	0	1	0	0	1
22455379	Одесская область	4116	1	0	0	3	0	0
93122515	NA	4116	0	0	1	0	0	1
212939831	Россия	4116	0	0	1	0	0	1
189879220	Казахстан	4116	1	0	0	1	0	0
167407779	Украина	4115	0	1	0	0	2	0
156244591	Костромская область	4114	0	1	0	0	1	0
219203838	NA	4113	0	0	1	0	0	3
60682225	Испания	4113	0	0	1	0	0	1
123048340	Москва	4112	0	1	0	0	1	0
83565329	NA	4112	0	0	1	0	0	1
95130364	NA	4112	0	0	1	0	0	1
246551407	Россия	4111	0	0	1	0	0	1
185031926	Москва	4110	0	2	0	0	2	0
9023719	Киев	4109	1	0	0	1	0	0
226376272	Тернопольская область	4108	1	0	0	1	0	0
113581994	Винницкая область	4107	0	1	0	0	1	0
2466766	Россия	4107	0	0	1	0	0	1
173004718	Крым	4107	2	0	0	2	0	0
212474457	Киргизия	4107	0	1	0	0	1	0
184643877	Кипр	4106	0	0	1	0	0	1
192503057	NA	4105	0	0	1	0	0	1
237634728	Харьковская область	4105	0	1	0	0	1	0
146905162	Житомирская область	4104	0	1	0	0	1	0
135922018	Краснодарский край	4101	0	1	0	0	1	0
10570304	Россия	4101	0	0	1	0	0	1
65407818	Днепропетровская область	4101	1	0	0	1	0	0
161216576	Свердловская область	4100	0	1	0	0	1	0
89327556	Россия	4099	0	0	1	0	0	2
21015941	Московская область	4095	1	0	0	1	0	0
6849221	Киев	4095	0	1	0	0	6	0
209725141	Белгородская область	4095	0	2	0	0	2	0
108541232	Владимирская область	4094	0	1	0	0	1	0
11337127	Украина	4094	1	0	0	1	0	0
155389658	Украина	4093	0	1	0	0	1	0
201801387	Москва	4093	0	1	0	0	1	0
47962000	Харьковская область	4093	0	1	0	0	1	0
209865564	Могилевская область	4092	0	1	0	0	1	0
211880870	NA	4092	0	0	1	0	0	1
209883838	Приморский край	4091	0	1	0	0	1	0
241315717	Пермский край	4091	0	1	0	0	1	0
205797879	Кемеровская область	4091	0	1	0	0	2	0
5068589	Москва	4090	0	1	0	0	1	0
132072210	Татарстан	4089	0	1	0	0	1	0
250070217	NA	4088	0	0	1	0	0	1
12721411	Минск	4086	0	0	1	0	0	1
241500468	Казахстан	4085	1	0	0	1	0	0
44655604	Россия	4085	0	0	1	0	0	2
137553867	Украина	4085	1	0	1	1	0	1
28406935	Украина	4084	1	0	0	1	0	0
92719908	Россия	4084	0	0	1	0	0	1
211437593	Киев	4082	0	1	0	0	30	0
78989483	Москва	4082	0	1	0	0	1	0
247291656	NA	4082	0	0	1	0	0	1
148528311	Москва	4081	0	1	0	0	1	0
93305007	Москва	4080	0	1	0	0	1	0
136062260	Москва	4080	0	1	0	0	1	0
90674737	NA	4080	0	0	1	0	0	1
68333783	Россия	4080	0	0	1	0	0	1
248066368	NA	4079	0	0	1	0	0	1
12600505	Якутия	4078	0	1	0	0	1	0
127698922	Крым	4078	0	1	0	0	1	0
247960818	Львовская область	4078	0	1	0	0	1	0
8915596	Крым	4077	0	1	0	0	1	0
187819445	NA	4077	0	0	1	0	0	1
180826399	Украина	4076	0	1	0	0	1	0
222189574	Московская область	4076	0	1	0	0	1	0
210851289	Свердловская область	4075	0	1	0	0	1	0
169486357	Россия	4075	0	0	1	0	0	1
148425392	NA	4074	0	0	1	0	0	1
167852542	Москва	4074	0	1	0	0	1	0
222858340	Крым	4074	0	1	0	0	1	0
78141106	NA	4074	0	0	1	0	0	1
15545876	Воронежская область	4073	0	1	0	0	1	0
11604794	NA	4072	0	0	1	0	0	1
160653341	NA	4072	0	0	1	0	0	1
14125496	Хабаровский край	4072	0	1	0	0	1	0
56807002	Харьковская область	4072	1	1	0	1	1	0
42014776	Челябинская область	4072	0	1	0	0	1	0
41354359	Краснодарский край	4072	0	1	0	0	1	0
1726170	Москва	4071	0	1	0	0	1	0
175535078	Красноярский край	4070	1	0	0	1	0	0
145760290	Россия	4070	0	0	1	0	0	1
187414024	Москва	4069	1	0	0	1	0	0
158608	Швеция	4067	0	0	1	0	0	1
135188144	Россия	4067	0	0	1	0	0	1
201771523	Россия	4066	0	0	1	0	0	2
545490	NA	4066	0	0	1	0	0	2
21202969	Саратовская область	4066	0	1	0	0	1	0
202263611	Украина	4065	0	1	0	0	1	0
148231416	Краснодарский край	4065	0	1	0	0	1	0
139319965	Москва	4065	0	1	0	0	1	0
235583659	NA	4065	0	0	1	0	0	1
1249	Воронежская область	4064	0	1	0	0	1	0
218968049	Владимирская область	4064	0	1	0	0	1	0
166842742	Россия	4063	0	0	1	0	0	1
136098973	Москва	4062	0	1	0	0	1	0
1544333	Киев	4060	0	1	0	0	1	0
38860761	Россия	4060	0	0	1	0	0	1
34552046	Ханты-Мансийский АО	4060	0	1	0	0	1	0
249093823	Казахстан	4059	0	1	0	0	2	0
231622036	NA	4059	0	0	1	0	0	1
238554838	Россия	4058	0	0	1	0	0	1
126566151	Россия	4058	0	0	1	0	0	1
65171138	Киев	4058	0	1	0	0	1	0
214847514	NA	4058	0	0	1	0	0	2
39850637	Россия	4057	0	0	1	0	0	1
196060114	NA	4056	0	0	1	0	0	1
128020904	Москва	4055	0	1	0	0	1	0
137200032	Ростовская область	4054	0	1	0	0	6	0
211255641	Казахстан	4053	1	0	0	1	0	0
184450134	Россия	4051	0	0	1	0	0	1
3976631	Россия	4051	0	0	1	0	0	3
14054653	Мордовия	4051	0	1	0	0	1	0
242020261	Приморский край	4050	1	1	0	1	2	0
3822948	Москва	4049	0	1	0	0	2	0
205308103	Россия	4048	0	0	1	0	0	2
12555935	Россия	4047	0	0	1	0	0	1
63625628	NA	4047	0	0	1	0	0	1
43458317	Украина	4047	0	1	0	0	1	0
148142240	Пермский край	4047	0	1	0	0	1	0
13830363	NA	4046	0	0	1	0	0	1
104115956	NA	4046	0	0	1	0	0	1
145467456	Россия	4045	0	0	1	0	0	1
201653946	NA	4043	0	0	1	0	0	1
96795430	Россия	4042	0	0	1	0	0	1
133808407	Карелия	4042	0	1	0	0	1	0
244211985	NA	4042	0	0	1	0	0	1
17758805	Ростовская область	4041	0	1	0	0	1	0
182615467	Самарская область	4041	0	1	0	0	2	0
168095411	Татарстан	4041	0	1	0	0	1	0
198696376	Украина	4041	0	1	0	0	2	0
150548151	Крым	4040	0	1	0	0	2	0
65703710	Тюменская область	4040	0	1	0	0	1	0
243459287	Московская область	4039	0	1	0	0	1	0
19840	Московская область	4039	1	0	0	1	0	0
138508574	Хабаровский край	4037	0	1	0	0	1	0
170850347	Россия	4037	0	0	1	0	0	1
1170748	Казахстан	4036	0	1	0	0	1	0
213095970	NA	4036	0	0	1	0	0	1
251017042	NA	4035	0	0	1	0	0	1
159751772	NA	4035	0	0	1	0	0	4
203392659	Омская область	4034	0	1	0	0	1	0
46095107	Мурманская область	4034	0	1	0	0	1	0
244748177	Россия	4034	0	0	1	0	0	1
15415827	Украина	4033	0	1	0	0	1	0
187863390	NA	4032	0	0	1	0	0	1
160346965	Оренбургская область	4032	1	0	0	1	0	0
54344223	Мурманская область	4031	0	1	0	0	1	0
3784070	Москва	4030	1	0	0	1	0	0
9706982	Россия	4029	0	0	1	0	0	1
231139664	NA	4029	0	0	1	0	0	1
140649658	Самарская область	4029	0	1	0	0	1	0
83829954	Украина	4029	0	1	0	0	1	0
218701978	Татарстан	4028	0	1	0	0	1	0
221261197	Украина	4028	0	1	0	0	1	0
200700571	Москва	4027	0	1	0	0	1	0
49068769	Новосибирская область	4027	0	1	0	0	1	0
173693460	Омская область	4026	0	1	0	0	1	0
160589245	Астана	4026	0	0	1	0	0	1
181224721	Татарстан	4025	0	1	0	0	1	0
173356827	Украина	4025	0	1	0	0	1	0
234358515	Москва	4025	0	1	0	0	1	0
243703491	NA	4024	0	0	1	0	0	1
235437709	Днепропетровская область	4024	1	0	0	1	0	0
186051870	NA	4023	0	0	1	0	0	1
577524	Россия	4023	0	0	1	0	0	1
146166422	Россия	4022	0	0	1	0	0	1
4382503	Москва	4022	0	1	0	0	1	0
75907320	Башкирия	4022	0	1	0	0	1	0
248696959	NA	4022	0	0	1	0	0	1
83237698	Россия	4022	0	0	1	0	0	1
205705218	Липецкая область	4022	0	1	0	0	1	0
14260115	Крым	4021	1	0	0	3	0	0
220383981	Тюменская область	4020	1	0	0	1	0	0
76848621	Россия	4020	0	0	1	0	0	1
174798573	Украина	4020	0	1	0	0	1	0
176730371	Кировская область	4020	1	0	0	1	0	0
5007921	Одесская область	4019	0	1	0	0	1	0
191824403	NA	4019	0	0	1	0	0	1
151616975	Россия	4019	0	0	1	0	0	1
117391931	NA	4018	0	0	1	0	0	2
1178856	NA	4018	0	0	1	0	0	1
166303512	Тюменская область	4018	0	1	0	0	1	0
44342470	Гомельская область	4017	0	1	0	0	1	0
153192144	Москва	4017	0	1	0	0	1	0
230727373	Татарстан	4016	0	1	0	0	1	0
3559508	Днепропетровская область	4016	1	0	0	1	0	0
91676059	Россия	4014	0	0	1	0	0	1
222013154	Россия	4013	0	0	1	0	0	1
28571234	Днепропетровская область	4013	0	1	0	0	2	0
153889172	Россия	4012	0	0	1	0	0	1
114928411	Гомельская область	4012	1	1	0	1	1	0
